Computation,Appearance
0.049703855250000005,0.13480691024999997
0.05743654025,0.13177075287499998
0.0790463075,0.32665841462499995
0.045465288000000006,0.13177353349999998
0.05689383525,0.21896367262500002
0.05689383525,0.21896367262500002
0.0476263675,0.289340323125
0.049579552,0.289340323125
0.01677037525,0.11108426487499999
0.050233042000000006,0.20557875150000002
0.062322671249999996,0.13113445099999999
0.049268782000000004,0.12466713287499998
0.05191126275,0.361811448375
0.049579552,0.289340323125
0.06625523025,0.21480506862500004
0.0254780985,0.13683503525000001
0.0254780985,0.13683503525000001
0.01677037525,0.102611820125
0.052734981,0.34984161225000004
0.05563678,0.181884714375
0.01701452325,0.102611820125
0.089525086,0.13130076599999999
0.0175028195,0.10162256262500002
0.01677037525,0.10162256262500002
0.019168154,0.08924490824999999
0.02040082625,0.08921796862499999
0.0213518855,0.104448950625
0.0321221225,0.149506789375
0.030657234000000002,0.149506789375
0.03114553025,0.149506789375
0.06254001449999999,0.13177075287499998
0.05884701975,0.21896367262500002
0.05884701975,0.21896367262500002
0.04392508925,0.138797661125
0.06689798699999999,0.338349062
0.04644188025,0.137422636125
0.05932377,0.37106891162500005
0.050713218250000004,0.13354749925
0.05032139975,0.40726379225
0.058975502250000006,0.13335263575
0.018507843,0.10568743125
0.0175028195,0.102611820125
0.0556449725,0.181884714375
0.02040082625,0.08921796862499999
0.050069002,0.282128164625
0.055911077,0.35055684025
0.07503781525,0.2897147715
0.06427585575,0.131188330375
0.06135158575000001,0.13335263575
0.06395087975,0.37230813575000005
0.062489429,0.12961557562499998
0.05796652575,0.12532520525
0.05991971025,0.12532520525
0.018516043,0.09206356425000002
0.06469501125,0.194466474875
0.02591979475,0.096163443875
0.06469875475,0.1297503705
0.04395786,0.138797661125
0.06804172350000001,0.21896367262500002
0.0449016815,0.138797661125
0.01962878875,0.10162256262500002
0.019376391,0.1059928795
0.06800895300000001,0.21896367262500002
0.06930684100000001,0.338349062
0.06671748024999999,0.16131318
0.06257278525,0.12271845449999999
0.07744666925,0.2897147715
0.06671748024999999,0.13423419462499997
0.057614542500000004,0.181884714375
0.07744666925,0.2897147715
0.03151089625,0.106051521
0.05013454325,0.282155104375
0.0715670545,0.12546612524999998
0.1065983825,0.19365736549999998
0.02120627475,0.092625672875
0.026652238999999998,0.09617152575
0.026010032500000002,0.086682716375
0.026010032500000002,0.088156264125
0.04701394775000001,0.11925263474999999
0.067655666,0.115989289375
0.07382948325,0.446448486
0.0764946075,0.36217525400000006
0.067655666,0.115983901375
0.0764946075,0.36217525400000006
0.07748925125,0.39677007299999995
0.11865432949999999,0.21140877025000002
0.026010032500000002,0.0908627745
0.0737206735,0.112011829875
0.02120627475,0.100777161375
0.022182867000000002,0.100965739
0.02878640825,0.10278022425
0.06665193925,0.142165237875
0.0222074565,0.094614163875
0.07132289450000001,0.12386511975
0.026010032500000002,0.086682716375
0.026010032500000002,0.088156264125
0.05938013125,0.13638868225
0.07522926375,0.12386511975
0.079139765,0.103292999
0.07762704275,0.12399817887499999
0.06772622625,0.12576246149999998
0.07163259550000001,0.12576246149999998
0.12735520150000001,0.17362522599999997
0.039442014250000004,0.09959991725
0.067655666,0.115983901375
0.07194809275,0.219098370875
0.02468494425,0.09529846625
0.12059776450000001,0.18236118487500003
0.02698662475,0.0908627745
0.07163259550000001,0.12781164187499996
0.029763000499999998,0.087804755875
0.029763000499999998,0.087804755875
0.07163259550000001,0.12781164187499996
0.068372823,0.126250621875
0.02878640825,0.10294186212499999
0.02698662475,0.08823708312499999
0.06665193925,0.142380755125
0.07216582725,0.10826067674999999
0.027617619250000003,0.08552388174999999
0.0737206735,0.12151856437499998
0.08046651775,0.36298344362500007
0.08046651775,0.36298344362500007
0.0737206735,0.12151856437499998
0.07762704275,0.112011829875
0.0737206735,0.112011829875
0.07862546200000001,0.12553450000000002
0.0737206735,0.12151856437499998
0.027617619250000003,0.0915816635
0.06772622625,0.12065821337499999
0.07762704275,0.12151856437499998
0.0783913805,0.13887383299999997
0.0783913805,0.13887383299999997
0.13126157075,0.17130461175
0.06438241225,0.1273563455
0.07630909875,0.10826067674999999
0.079139765,0.100989992875
0.06863225825,0.113362305625
0.06863225825,0.113362305625
0.10188810599999999,0.1129601135
0.10188810599999999,0.125010890375
0.027617619250000003,0.091623613875
0.09589365875,0.128222892125
0.0959592,0.128222892125
0.08011635724999999,0.102585198
0.08011635724999999,0.102962353125
0.08938240324999999,0.11144096625
0.07762704275,0.11243830449999999
0.0737206735,0.1246320095
0.10188810599999999,0.11262989674999999
0.0737206735,0.11412444299999999
0.0737206735,0.12151856437499998
0.09518179275,0.146663438625
0.09518179275,0.146663438625
0.08938240324999999,0.1117913015
0.0737206735,0.1246320095
0.07376680475,0.11437582175000001
0.10195364725,0.121490992125
0.08547603399999999,0.12151793175
0.073946924,0.11101847549999998
0.07106202325,0.08495617125
0.07304797825,0.08514474887500001
0.07681115975,0.10420463387499998
0.0959592,0.128487716875
0.10251239125,0.20845906175
0.10188810599999999,0.125115087875
0.13112377925,0.262768054875
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.13064231125,0.125084334375
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07762704275,0.131011453625
0.07762704275,0.131011453625
0.07762704275,0.131011453625
0.07762704275,0.131011453625
0.07762704275,0.131011453625
0.07762704275,0.131011453625
0.155515925,0.18003743387499999
0.04205206025,0.147698321875
0.08547603399999999,0.153422155625
0.08547603399999999,0.153422155625
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.07687670075,0.11019546662499997
0.03463804725,0.079900886875
0.03463804725,0.079900886875
0.1007369855,0.090129071125
0.07338568300000001,0.10977463925
0.07762704275,0.127888686
0.07762704275,0.127888686
0.1312279945,0.09601139025
0.1312279945,0.09601139025
0.07891746775,0.098592763625
0.08938240324999999,0.11932391375
0.08011635724999999,0.102962353125
0.094929395,0.111986975375
0.09602474124999999,0.120664101625
0.08938240324999999,0.111912529875
0.09589365875,0.12059083312499998
0.09589365875,0.129269912
0.16247425275,0.147429427125
0.09811281925,0.145709483875
0.09811281925,0.145709483875
0.09811281925,0.145978880375
0.09811281925,0.146787070125
0.06959410925,0.08983433800000001
0.12397047,0.11580871525
0.12397047,0.11580871525
0.12397047,0.11580871525
0.06959410925,0.08983433800000001
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.081551856,0.084361821125
0.081551856,0.084361821125
0.081551856,0.084361821125
0.081551856,0.084361821125
0.081551856,0.084361821125
0.081551856,0.084361821125
0.0831524545,0.284054205125
0.07762704275,0.19422762149999998
0.10188810599999999,0.114261835375
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.13064231125,0.12879039325
0.07762704275,0.130466307875
0.07762704275,0.130466307875
0.0851304645,0.10431239249999999
0.0851304645,0.10431239249999999
0.10188810599999999,0.11119415099999998
0.10188810599999999,0.11119415099999998
0.0740780065,0.11101847549999998
0.0740780065,0.11101847549999998
0.0740780065,0.11101847549999998
0.0740780065,0.11101847549999998
0.0740780065,0.11101847549999998
0.0740780065,0.11101847549999998
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.1020191885,0.114735481875
0.09917482975,0.22693281550000002
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.06959410925,0.08983433800000001
0.09524733375,0.14212476475
0.09720051825,0.142259463
0.1020191885,0.153664612625
0.1020191885,0.153664612625
0.08938240324999999,0.116054373875
0.09589365875,0.130713987125
0.09589365875,0.130713987125
0.1037719385,0.131252780125
0.1037719385,0.131252780125
0.09798173674999999,0.14256190675
0.036464485000000005,0.10499969325
0.036464485000000005,0.10499969325
0.036464485000000005,0.10499969325
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.11419249775,0.13968230249999997
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.1307876515,0.13883483937499996
0.08951348575,0.12272475974999998
0.109831927,0.12115508699999998
0.1020191885,0.11463823475
0.1495792735,0.109450886125
0.1020191885,0.11446031125
0.09422562225,0.110357887875
0.09422562225,0.110357887875
0.04794858375,0.088033891125
0.04794858375,0.088033891125
0.07718633075,0.10431239249999999
0.07718633075,0.10431239249999999
0.07718633075,0.10431239249999999
0.07718633075,0.10431239249999999
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.09524733375,0.14212476475
0.10445366325,0.11842696800000001
0.10445366325,0.11842696800000001
0.1020191885,0.114261835375
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.10188810599999999,0.14591372112499998
0.1020191885,0.1340373805
0.1020191885,0.1340373805
0.10188810599999999,0.10570573750000001
0.10188810599999999,0.10570573750000001
0.10188810599999999,0.122735500625
0.10188810599999999,0.122735500625
0.06705563075,0.084859790875
0.06705563075,0.084859790875
0.09201024049999999,0.0879897275
0.09201024049999999,0.0879897275
0.11184622550000001,0.369546205
0.11184622550000001,0.369546205
0.07762704275,0.123653089
0.081551856,0.076648020625
0.09148635575,0.10528031650000001
0.08944794449999999,0.11254845399999999
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.1020191885,0.114261835375
0.10195120525,0.11103233824999999
0.10195120525,0.11103233824999999
0.10195120525,0.11103233824999999
0.10195120525,0.11103233824999999
0.10195120525,0.11103233824999999
0.10195120525,0.11103233824999999
0.08938240324999999,0.12193523012499999
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.10188810599999999,0.12084507299999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.07762704275,0.1283244935
0.07762704275,0.1283244935
0.1020191885,0.13382186325
0.1020191885,0.13382186325
0.15916794175,0.122682380375
0.07304797825,0.07488659774999999
0.04794858375,0.088033891125
0.04794858375,0.088033891125
0.04794858375,0.088033891125
0.04794858375,0.088033891125
0.04794858375,0.088033891125
0.04794858375,0.088033891125
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.10829943575,0.095296322125
0.06903109774999999,0.08294248762499999
0.163466455,0.16077500187500002
0.1020191885,0.1262920635
0.1446628205,0.177241336375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.07700778324999999,0.120772867375
0.0851304645,0.1252666965
0.0851304645,0.1252666965
0.0851304645,0.1252666965
0.0851304645,0.1252666965
0.0851304645,0.1252666965
0.0851304645,0.1252666965
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.08938240324999999,0.10813122912499999
0.074630348,0.090781303875
0.08938240324999999,0.10431293999999999
0.1020191885,0.11101847549999998
0.1020191885,0.111246462875
0.06956133874999999,0.082600634875
0.0980905465,0.43659913675
0.0851304645,0.11981484137500001
0.08938240324999999,0.12280785612499999
0.1020191885,0.111246462875
0.1020191885,0.111246462875
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.07700778324999999,0.12137915149999999
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10399218049999999
0.08938240324999999,0.10399218049999999
0.08938240324999999,0.10399218049999999
0.08938240324999999,0.10399218049999999
0.08938240324999999,0.10399218049999999
0.08938240324999999,0.10399218049999999
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.109831927,0.12115508699999998
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.074630348,0.08991159800000001
0.1020191885,0.114735481875
0.0734676095,0.10551167537499999
0.163466455,0.16093663975000003
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.0851304645,0.114766121375
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10780511650000002
0.08938240324999999,0.10813122912499999
0.1020191885,0.127834019625
0.1020191885,0.127834019625
0.081551856,0.079160967375
0.081551856,0.079160967375
0.081551856,0.079160967375
0.081551856,0.079160967375
0.081551856,0.079160967375
0.081551856,0.079160967375
0.08293186899999999,0.131005853125
0.0734676095,0.10551167537499999
0.1020191885,0.11131704387500001
0.0831524545,0.284054205125
0.109831927,0.12115508699999998
0.074630348,0.090781303875
0.049890330499999996,0.087988885875
0.049890330499999996,0.087988885875
0.049890330499999996,0.087988885875
0.1090263115,0.112525588875
0.1090263115,0.112525588875
0.1090263115,0.112525588875
0.1020191885,0.19288063874999997
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.08938240324999999,0.11572965650000001
0.0851304645,0.10833611574999998
0.13003196225,0.111763961
0.08697671825,0.111763961
0.13003196225,0.114584233625
0.09435670474999999,0.110357887875
0.09435670474999999,0.110357887875
0.08938240324999999,0.10585717900000001
0.08938240324999999,0.10585717900000001
0.10188810599999999,0.105911085
0.10188810599999999,0.105911085
0.0851304645,0.10534769475
0.0851304645,0.10534769475
0.0851304645,0.10534769475
0.0851304645,0.10534769475
0.0851304645,0.10534769475
0.0851304645,0.10534769475
0.109831927,0.222821602125
0.109831927,0.222821602125
0.10630995074999999,0.221023041
0.10630995074999999,0.221023041
0.109831927,0.20546040437500002
0.109831927,0.20546040437500002
0.1020191885,0.11030413274999999
0.155515925,0.17976803724999998
0.181387465,0.14701036075
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.1020191885,0.11187706524999999
0.11589618274999999,0.10626532162500002
0.11589618274999999,0.10626532162500002
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.1020191885,0.148981483375
0.119595773,0.081393892125
0.119595773,0.081393892125
0.074630348,0.090781303875
0.08300314325,0.09790568487500001
0.08300314325,0.09790568487500001
0.09713497725,0.14152774462499998
0.108854085,0.14152774462499998
0.07300595825,0.117273074125
0.07300595825,0.117273074125
0.07300595825,0.117273074125
0.07300595825,0.117273074125
0.183928655,0.1570555155
0.183928655,0.1570555155
0.08938240324999999,0.109581945125
0.08938240324999999,0.109581945125
0.10188810599999999,0.109581945125
0.10188810599999999,0.109581945125
0.1020191885,0.109581945125
0.1020191885,0.109581945125
0.10228135324999998,0.10987019937499999
0.10228135324999998,0.10987019937499999
0.07334550249999999,0.10526509087499998
0.07334550249999999,0.10526509087499998
0.07334550249999999,0.10526509087499998
0.07334550249999999,0.10526509087499998
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.074630348,0.090781303875
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
0.1139449835,0.20129837900000003
